key,0,1
#,,
int32,str,str
0,"TEXT_LUCKZC102_03405_SEQ_00","<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>特殊规则： 等级调整<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
群花馆的乌儿·佐恩正在考虑成为名人的方法。"
1,"TEXT_LUCKZC102_03405_SEQ_01","※本任务为<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow><UIGlow>01</UIGlow><UIForeground>01</UIForeground> 等级调整任务。

乌儿·佐恩想到的办法是画一些画。从伊尔美格桃色睡床的<Sheet(EObj,2010365,0)/>上收集<Sheet(EventItem,2002719,0)/>作为绘画颜料的材料。"
2,"TEXT_LUCKZC102_03405_SEQ_02","收集了<Sheet(EventItem,2002719,0)/>。将<Sheet(EventItem,2002719,0)/>交给群花馆的乌儿·佐恩。"
3,"TEXT_LUCKZC102_03405_SEQ_03","乌儿·佐恩为了创作绘画而走掉了。在桃色睡床的西北寻找乌儿·佐恩。"
4,"TEXT_LUCKZC102_03405_SEQ_04","乌儿·佐恩顺利完成了绘画。追上前往了群花馆的乌儿·佐恩。"
5,"TEXT_LUCKZC102_03405_SEQ_05","乌儿·佐恩的绘画没能使全部的仙子族感到满意。再次和群花馆的乌儿·佐恩谈谈。"
6,"TEXT_LUCKZC102_03405_SEQ_06","乌儿·佐恩虽然对于自己的绘画得到评价感到很欣喜，但还是想要找到能让所有人都喜欢自己的方法。考虑一下别的方法吧。"
7,"TEXT_LUCKZC102_03405_SEQ_07",""
8,"TEXT_LUCKZC102_03405_SEQ_08",""
9,"TEXT_LUCKZC102_03405_SEQ_09",""
10,"TEXT_LUCKZC102_03405_SEQ_10",""
11,"TEXT_LUCKZC102_03405_SEQ_11",""
12,"TEXT_LUCKZC102_03405_SEQ_12",""
13,"TEXT_LUCKZC102_03405_SEQ_13",""
14,"TEXT_LUCKZC102_03405_SEQ_14",""
15,"TEXT_LUCKZC102_03405_SEQ_15",""
16,"TEXT_LUCKZC102_03405_SEQ_16",""
17,"TEXT_LUCKZC102_03405_SEQ_17",""
18,"TEXT_LUCKZC102_03405_SEQ_18",""
19,"TEXT_LUCKZC102_03405_SEQ_19",""
20,"TEXT_LUCKZC102_03405_SEQ_20",""
21,"TEXT_LUCKZC102_03405_SEQ_21",""
